crash_id,date_id,location_id,road_user_id,person_id,crash_type_id,vehicle_involvement_id,national_road_type_id,time,time_of_day,speed_limit,number_fatalities
20022297,D2162,L67,RU2,P27,CT1,VI1,NR5,22:30:00,Night,100.0,2
20022297,D2162,L67,RU2,P69,CT1,VI1,NR5,22:30:00,Night,100.0,2
20022004,D2163,L67,RU1,P22,CT1,VI1,NR5,00:55:00,Night,70.0,1
20021453,D2163,L796,RU1,P66,CT1,VI1,NR5,01:00:00,Night,100.0,1
20024118,D2163,L802,RU2,P6,CT1,VI1,NR5,06:15:00,Day,80.0,1
20023224,D2163,L778,RU1,P92,CT2,VI2,NR5,07:00:00,Day,100.0,2
20023224,D2163,L778,RU1,P157,CT2,VI2,NR5,07:00:00,Day,100.0,2
20021089,D2163,L796,RU4,P188,CT1,VI2,NR5,09:00:00,Day,100.0,1
20025066,D2163,L7,RU5,P110,CT2,VI12,NR5,10:07:00,Day,70.0,1
20022201,D2163,L67,RU1,P107,CT1,VI2,NR5,10:50:00,Day,110.0,1
20021179,D2163,L796,RU8,P99,CT2,VI1,NR5,13:50:00,Day,100.0,1
20023252,D2163,L778,RU1,P103,CT1,VI1,NR5,14:00:00,Day,100.0,2
20023252,D2163,L778,RU2,P13,CT1,VI1,NR5,14:00:00,Day,100.0,2
20021192,D2163,L796,RU1,P39,CT2,VI5,NR5,14:24:00,Day,80.0,1
20022314,D2163,L67,RU1,P24,CT1,VI1,NR5,14:30:00,Day,100.0,1
20023085,D2163,L778,RU2,P116,CT1,VI1,NR5,15:00:00,Day,100.0,2
20025030,D2163,L7,RU2,P82,CT1,VI11,NR5,15:00:00,Day,110.0,2
20025030,D2163,L7,RU2,P2,CT1,VI11,NR5,15:00:00,Day,110.0,2
20023085,D2163,L778,RU2,P135,CT1,VI1,NR5,15:00:00,Day,100.0,2
20025097,D2163,L7,RU1,P79,CT1,VI11,NR5,16:20:00,Day,110.0,1
20022011,D2163,L67,RU3,P16,CT2,VI1,NR5,16:30:00,Day,100.0,1
20023273,D2163,L778,RU1,P2,CT2,VI1,NR5,17:00:00,Day,100.0,1
20023025,D2163,L778,RU3,P27,CT1,VI1,NR5,18:00:00,Night,80.0,1
20024114,D2163,L802,RU1,P14,CT2,VI1,NR5,19:30:00,Night,60.0,1
20023150,D2163,L778,RU1,P102,CT1,VI1,NR5,20:00:00,Night,100.0,1
20022088,D2163,L67,RU1,P9,CT1,VI1,NR5,20:15:00,Night,100.0,1
20025015,D2163,L7,RU1,P41,CT1,VI11,NR5,20:30:00,Night,110.0,1
20025114,D2163,L7,RU4,P131,CT1,VI11,NR5,23:15:00,Night,110.0,2
20025114,D2163,L7,RU4,P157,CT1,VI11,NR5,23:15:00,Night,110.0,2
20024025,D2163,L802,RU4,P12,CT1,VI1,NR5,23:34:00,Night,60.0,1
20024125,D2163,L802,RU4,P98,CT1,VI1,NR5,23:34:00,Night,60.0,1
20024057,D2164,L802,RU1,P102,CT1,VI1,NR5,01:00:00,Night,110.0,1
20022057,D2164,L67,RU2,P67,CT2,VI2,NR5,02:55:00,Night,80.0,1
20021284,D2164,L796,RU1,P52,CT1,VI2,NR5,05:00:00,Night,60.0,1
20022064,D2164,L67,RU4,P91,CT1,VI1,NR5,10:20:00,Day,60.0,1
20021177,D2164,L796,RU1,P174,CT1,VI1,NR5,11:45:00,Day,100.0,1
20021267,D2164,L796,RU1,P120,CT2,VI2,NR5,12:25:00,Day,60.0,1
20022208,D2164,L67,RU3,P13,CT2,VI2,NR5,13:40:00,Day,100.0,1
20021140,D2164,L796,RU4,P90,CT1,VI1,NR5,15:40:00,Day,50.0,1
20024063,D2164,L802,RU2,P116,CT1,VI1,NR5,17:20:00,Day,110.0,1
20023242,D2164,L778,RU1,P26,CT1,VI1,NR5,22:00:00,Night,80.0,1
20021399,D2165,L796,RU1,P52,CT1,VI1,NR5,00:45:00,Night,50.0,2
20021399,D2165,L796,RU4,P52,CT1,VI1,NR5,00:45:00,Night,50.0,2
20022162,D2165,L67,RU1,P52,CT2,VI1,NR5,01:00:00,Night,60.0,1
20023282,D2165,L778,RU1,P40,CT1,VI1,NR5,02:00:00,Night,70.0,1
20022083,D2165,L67,RU1,P22,CT1,VI1,NR5,02:50:00,Night,100.0,1
20021103,D2165,L796,RU2,P52,CT1,VI1,NR5,03:00:00,Night,80.0,1
20022282,D2165,L67,RU1,P52,CT1,VI1,NR5,03:24:00,Night,60.0,2
20022282,D2165,L67,RU2,P16,CT1,VI1,NR5,03:24:00,Night,60.0,2
20023082,D2165,L778,RU2,P135,CT1,VI1,NR5,04:00:00,Night,100.0,1
20024121,D2165,L802,RU1,P75,CT1,VI1,NR5,06:15:00,Day,110.0,1
20023079,D2165,L778,RU3,P79,CT2,VI1,NR5,07:00:00,Day,100.0,1
20024078,D2165,L802,RU5,P120,CT2,VI1,NR5,07:25:00,Day,60.0,1
20025007,D2165,L7,RU3,P75,CT2,VI12,NR5,09:00:00,Day,110.0,1
20022169,D2165,L67,RU2,P47,CT2,VI1,NR5,10:50:00,Day,80.0,2
20022169,D2165,L67,RU1,P100,CT2,VI1,NR5,10:50:00,Day,80.0,2
20022036,D2165,L67,RU3,P78,CT1,VI1,NR5,12:35:00,Day,100.0,1
20022135,D2165,L67,RU1,P16,CT2,VI1,NR5,12:40:00,Day,100.0,1
20022232,D2165,L67,RU3,P16,CT1,VI1,NR5,12:55:00,Day,100.0,1
20026032,D2165,L668,RU1,P13,CT1,VI11,NR5,13:00:00,Day,100.0,1
20024126,D2165,L802,RU1,P57,CT1,VI1,NR5,13:00:00,Day,80.0,1
20022349,D2165,L67,RU3,P98,CT2,VI1,NR5,13:40:00,Day,70.0,1
20023190,D2165,L778,RU1,P25,CT1,VI2,NR5,14:00:00,Day,60.0,1
20021298,D2165,L796,RU3,P53,CT1,VI1,NR5,14:00:00,Day,100.0,1
20023012,D2165,L778,RU1,P93,CT1,VI1,NR5,16:00:00,Day,60.0,1
20022087,D2165,L67,RU1,P102,CT1,VI1,NR5,16:35:00,Day,100.0,1
20022252,D2165,L67,RU3,P107,CT1,VI1,NR5,16:50:00,Day,100.0,1
20021312,D2165,L796,RU1,P41,CT2,VI1,NR5,17:05:00,Day,100.0,2
20021312,D2165,L796,RU1,P102,CT2,VI1,NR5,17:05:00,Day,100.0,2
20022337,D2165,L67,RU1,P16,CT1,VI1,NR5,20:20:00,Night,100.0,1
20021094,D2165,L796,RU4,P64,CT1,VI1,NR5,20:50:00,Night,60.0,1
20026001,D2165,L668,RU4,P54,CT2,VI11,NR5,21:05:00,Night,60.0,1
20025077,D2165,L7,RU3,P93,CT2,VI11,NR5,22:20:00,Night,60.0,1
20021334,D2165,L796,RU1,P82,CT1,VI1,NR5,23:55:00,Night,50.0,1
20023001,D2166,L778,RU1,P51,CT1,VI1,NR5,00:00:00,Night,80.0,1
20024014,D2166,L802,RU2,P69,CT1,VI1,NR5,00:45:00,Night,100.0,1
20023141,D2166,L778,RU1,P52,CT1,VI1,NR5,03:00:00,Night,60.0,1
20021361,D2166,L796,RU3,P77,CT1,VI1,NR5,03:20:00,Night,50.0,1
20026002,D2166,L668,RU4,P25,CT1,VI11,NR5,03:50:00,Night,70.0,1
20022243,D2166,L67,RU1,P26,CT2,VI1,NR5,04:50:00,Night,100.0,1
20021427,D2166,L796,RU5,P57,CT2,VI8,NR5,07:15:00,Day,60.0,1
20024134,D2166,L802,RU3,P22,CT2,VI1,NR5,10:20:00,Day,100.0,1
20021499,D2166,L796,RU3,P92,CT2,VI1,NR5,12:55:00,Day,60.0,1
20023201,D2166,L778,RU4,P151,CT1,VI1,NR5,14:00:00,Day,70.0,1
20023268,D2166,L778,RU3,P101,CT2,VI1,NR5,15:00:00,Day,100.0,2
20023268,D2166,L778,RU8,P81,CT2,VI1,NR5,15:00:00,Day,100.0,2
20022357,D2166,L67,RU4,P46,CT1,VI1,NR5,15:20:00,Day,60.0,1
20024015,D2167,L802,RU1,P22,CT1,VI1,NR5,00:45:00,Night,60.0,1
20021070,D2167,L796,RU1,P13,CT1,VI2,NR5,03:05:00,Night,80.0,1
20021318,D2167,L796,RU1,P74,CT1,VI2,NR5,04:00:00,Night,100.0,1
20021097,D2167,L796,RU1,P19,CT2,VI2,NR5,04:12:00,Night,70.0,1
20021364,D2167,L796,RU3,P103,CT2,VI2,NR5,09:50:00,Day,80.0,1
20021127,D2167,L796,RU1,P120,CT2,VI2,NR5,10:30:00,Day,100.0,1
20022268,D2167,L67,RU1,P2,CT2,VI2,NR5,10:54:00,Day,100.0,1
20021488,D2167,L796,RU3,P18,CT1,VI1,NR5,14:00:00,Day,100.0,1
20023264,D2167,L778,RU4,P202,CT1,VI1,NR5,15:00:00,Day,100.0,1
20021410,D2167,L796,RU1,P41,CT2,VI5,NR5,15:30:00,Day,80.0,1
20021189,D2167,L796,RU3,P122,CT1,VI1,NR5,16:25:00,Day,100.0,1
20023087,D2167,L778,RU4,P68,CT1,VI1,NR5,18:00:00,Night,70.0,1
20023018,D2167,L778,RU2,P3,CT1,VI1,NR5,18:00:00,Night,60.0,1
20025108,D2167,L7,RU4,P12,CT1,VI11,NR5,19:12:00,Night,90.0,1
20025107,D2167,L7,RU1,P103,CT1,VI11,NR5,19:30:00,Night,110.0,1
20025073,D2167,L7,RU4,P107,CT2,VI11,NR5,20:00:00,Night,70.0,1
20027019,D2167,L228,RU4,P88,CT1,VI1,NR5,20:05:00,Night,60.0,1
20024052,D2167,L802,RU4,P122,CT1,VI1,NR5,20:30:00,Night,80.0,1
20021005,D2167,L796,RU3,P51,CT1,VI1,NR5,21:46:00,Night,50.0,1
20022096,D2167,L67,RU2,P102,CT1,VI1,NR5,22:00:00,Night,80.0,1
20021121,D2167,L796,RU2,P102,CT1,VI1,NR5,23:10:00,Night,50.0,1
20021181,D2167,L796,RU4,P152,CT1,VI1,NR5,23:20:00,Night,50.0,1
20022072,D2167,L67,RU4,P6,CT1,VI1,NR5,23:40:00,Night,110.0,1
20021060,D2168,L796,RU1,P153,CT1,VI1,NR5,01:00:00,Night,100.0,1
20023045,D2168,L778,RU2,P13,CT2,VI5,NR5,05:00:00,Night,60.0,1
20022149,D2168,L67,RU5,P22,CT2,VI1,NR5,05:15:00,Night,80.0,1
20023147,D2168,L778,RU1,P6,CT2,VI1,NR5,06:00:00,Day,110.0,1
20022221,D2168,L67,RU3,P120,CT2,VI1,NR5,08:30:00,Day,80.0,1
20021114,D2168,L796,RU1,P74,CT2,VI2,NR5,09:50:00,Day,100.0,1
20025069,D2168,L7,RU1,P6,CT2,VI12,NR5,13:30:00,Day,90.0,1
20021299,D2168,L796,RU3,P53,CT1,VI1,NR5,14:15:00,Day,100.0,1
20022213,D2168,L67,RU1,P51,CT1,VI1,NR5,14:25:00,Day,70.0,1
20021022,D2168,L796,RU4,P43,CT1,VI1,NR5,14:30:00,Day,50.0,1
20021315,D2168,L796,RU1,P39,CT1,VI1,NR5,15:10:00,Day,100.0,1
20023074,D2168,L778,RU1,P14,CT2,VI2,NR5,16:00:00,Day,80.0,2
20023074,D2168,L778,RU2,P28,CT2,VI2,NR5,16:00:00,Day,80.0,2
20021490,D2168,L796,RU1,P92,CT2,VI1,NR5,19:30:00,Night,70.0,1
20023154,D2168,L778,RU3,P58,CT2,VI8,NR5,20:00:00,Night,80.0,1
20021120,D2168,L796,RU3,P72,CT1,VI1,NR5,22:50:00,Night,60.0,1
20021136,D2168,L796,RU1,P52,CT1,VI1,NR5,22:59:00,Night,70.0,1
20021372,D2168,L796,RU3,P39,CT1,VI1,NR5,23:55:00,Night,70.0,1
20021374,D2169,L796,RU1,P22,CT2,VI2,NR5,03:15:00,Night,100.0,1
20021243,D2169,L796,RU4,P35,CT1,VI5,NR5,06:45:00,Day,50.0,1
20025025,D2169,L7,RU2,P170,CT2,VI11,NR5,12:00:00,Day,60.0,1
20021030,D2169,L796,RU3,P32,CT2,VI1,NR5,15:25:00,Day,70.0,1
20024099,D2169,L802,RU5,P123,CT2,VI5,NR5,15:50:00,Day,60.0,1
20021215,D2169,L796,RU1,P105,CT1,VI2,NR5,16:50:00,Day,110.0,1
20024016,D2169,L802,RU1,P38,CT1,VI1,NR5,18:35:00,Night,110.0,1
20024069,D2169,L802,RU3,P103,CT2,VI1,NR5,18:55:00,Night,100.0,1
20022002,D2169,L67,RU3,P16,CT2,VI1,NR5,20:00:00,Night,70.0,1
20023071,D2169,L778,RU4,P101,CT2,VI2,NR5,21:00:00,Night,90.0,1
20023247,D2169,L778,RU3,P93,CT1,VI1,NR5,22:00:00,Night,60.0,1
20023251,D2170,L778,RU1,P76,CT1,VI1,NR5,02:00:00,Night,100.0,1
20022257,D2170,L67,RU1,P9,CT1,VI1,NR5,02:20:00,Night,70.0,2
20022257,D2170,L67,RU2,P9,CT1,VI1,NR5,02:20:00,Night,70.0,2
20023235,D2170,L778,RU3,P93,CT2,VI1,NR5,05:00:00,Night,80.0,1
20023114,D2170,L778,RU1,P40,CT2,VI1,NR5,05:00:00,Night,100.0,1
20025141,D2170,L7,RU1,P10,CT1,VI11,NR5,07:00:00,Day,110.0,1
20022095,D2170,L67,RU4,P115,CT1,VI8,NR5,08:00:00,Day,60.0,1
20023093,D2170,L778,RU2,P159,CT1,VI1,NR5,16:00:00,Day,100.0,1
20021309,D2170,L796,RU3,P102,CT1,VI1,NR5,16:45:00,Day,50.0,1
20022227,D2170,L67,RU1,P51,CT1,VI2,NR5,17:45:00,Day,100.0,1
20025042,D2170,L7,RU3,P87,CT2,VI11,NR5,18:00:00,Night,110.0,1
20023095,D2170,L778,RU2,P52,CT1,VI1,NR5,18:00:00,Night,60.0,1
20025028,D2170,L7,RU1,P4,CT2,VI12,NR5,19:20:00,Night,80.0,1
20026003,D2170,L668,RU1,P18,CT2,VI11,NR5,22:20:00,Night,60.0,1
20025110,D2170,L7,RU2,P104,CT2,VI11,NR5,23:30:00,Night,50.0,2
20025110,D2170,L7,RU1,P51,CT2,VI11,NR5,23:30:00,Night,50.0,2
20021202,D2170,L796,RU1,P39,CT1,VI1,NR5,23:55:00,Night,100.0,1
20022275,D2171,L67,RU4,P82,CT1,VI1,NR5,01:20:00,Night,100.0,1
20021091,D2171,L796,RU2,P151,CT1,VI1,NR5,04:50:00,Night,110.0,2
20021091,D2171,L796,RU1,P69,CT1,VI1,NR5,04:50:00,Night,110.0,2
20021445,D2171,L796,RU1,P115,CT1,VI1,NR5,10:49:00,Day,80.0,1
20021003,D2171,L796,RU8,P23,CT1,VI1,NR5,15:00:00,Day,80.0,1
20022308,D2171,L67,RU1,P115,CT1,VI1,NR5,16:05:00,Day,100.0,1
20025158,D2171,L7,RU1,P121,CT2,VI11,NR5,16:05:00,Day,80.0,1
20021443,D2171,L796,RU3,P9,CT1,VI1,NR5,16:15:00,Day,100.0,1
20021448,D2171,L796,RU1,P27,CT1,VI2,NR5,16:20:00,Day,80.0,1
20024067,D2171,L802,RU2,P173,CT2,VI1,NR5,16:33:00,Day,60.0,1
20021142,D2171,L796,RU1,P101,CT1,VI1,NR5,17:30:00,Day,70.0,1
20022156,D2171,L67,RU8,P64,CT2,VI1,NR5,21:15:00,Night,60.0,2
20022156,D2171,L67,RU3,P9,CT2,VI1,NR5,21:15:00,Night,60.0,2
20021496,D2172,L796,RU4,P102,CT1,VI1,NR5,00:20:00,Night,100.0,1
20023275,D2172,L778,RU4,P16,CT2,VI8,NR5,02:00:00,Night,80.0,1
20023113,D2172,L778,RU1,P58,CT1,VI1,NR5,02:00:00,Night,100.0,1
20021304,D2172,L796,RU2,P102,CT2,VI1,NR5,05:40:00,Night,100.0,1
20025065,D2172,L7,RU1,P58,CT1,VI11,NR5,08:45:00,Day,110.0,1
20021223,D2172,L796,RU1,P111,CT1,VI1,NR5,09:30:00,Day,50.0,1
20021305,D2172,L796,RU1,P71,CT1,VI1,NR5,10:00:00,Day,100.0,1
20024027,D2172,L802,RU3,P9,CT1,VI1,NR5,11:00:00,Day,60.0,1
20024129,D2172,L802,RU1,P116,CT1,VI1,NR5,12:05:00,Day,60.0,1
20021429,D2172,L796,RU1,P111,CT2,VI1,NR5,13:10:00,Day,100.0,1
20021355,D2172,L796,RU3,P26,CT2,VI1,NR5,18:14:00,Night,60.0,1
20021024,D2172,L796,RU2,P103,CT2,VI2,NR5,18:20:00,Night,100.0,1
20021274,D2172,L796,RU2,P96,CT1,VI1,NR5,19:23:00,Night,80.0,3
20021274,D2172,L796,RU1,P82,CT1,VI1,NR5,19:23:00,Night,80.0,3
20021274,D2172,L796,RU2,P54,CT1,VI1,NR5,19:23:00,Night,80.0,3
20023015,D2172,L778,RU1,P22,CT1,VI1,NR5,20:00:00,Night,80.0,1
20021250,D2172,L796,RU1,P74,CT1,VI1,NR5,21:00:00,Night,100.0,1
20022217,D2173,L67,RU4,P58,CT1,VI1,NR5,03:30:00,Night,60.0,1
20022216,D2173,L67,RU2,P92,CT2,VI1,NR5,03:37:00,Night,60.0,1
20023189,D2173,L778,RU1,P58,CT1,VI1,NR5,05:00:00,Night,100.0,1
20021285,D2173,L796,RU1,P25,CT1,VI1,NR5,06:30:00,Day,100.0,1
20021251,D2173,L796,RU5,P30,CT2,VI1,NR5,08:02:00,Day,100.0,1
20021262,D2173,L796,RU1,P148,CT2,VI5,NR5,08:30:00,Day,60.0,1
20025131,D2173,L7,RU1,P69,CT2,VI12,NR5,08:30:00,Day,90.0,1
20023064,D2173,L778,RU2,P158,CT2,VI1,NR5,10:00:00,Day,60.0,1
20021261,D2173,L796,RU1,P9,CT2,VI2,NR5,10:40:00,Day,110.0,1
20025091,D2173,L7,RU2,P146,CT2,VI11,NR5,11:57:00,Day,70.0,1
20022116,D2173,L67,RU2,P57,CT2,VI2,NR5,13:00:00,Day,60.0,3
20022116,D2173,L67,RU2,P13,CT2,VI2,NR5,13:00:00,Day,60.0,3
20023240,D2173,L778,RU1,P18,CT1,VI1,NR5,13:00:00,Day,100.0,1
20022116,D2173,L67,RU1,P75,CT2,VI2,NR5,13:00:00,Day,60.0,3
20023241,D2173,L778,RU1,P3,CT1,VI1,NR5,14:00:00,Day,100.0,1
20022007,D2173,L67,RU3,P9,CT1,VI1,NR5,14:40:00,Day,50.0,1
20022195,D2173,L67,RU1,P75,CT2,VI1,NR5,15:30:00,Day,100.0,1
20022086,D2173,L67,RU3,P58,CT1,VI1,NR5,15:45:00,Day,100.0,1
20023122,D2173,L778,RU1,P100,CT1,VI1,NR5,16:00:00,Day,100.0,1
20024002,D2173,L802,RU1,P98,CT1,VI1,NR5,17:10:00,Day,110.0,1
20023063,D2174,L778,RU4,P154,CT1,VI1,NR5,00:00:00,Night,60.0,1
20025119,D2174,L7,RU1,P120,CT2,VI11,NR5,05:00:00,Night,110.0,1
20023050,D2174,L778,RU1,P117,CT2,VI1,NR5,06:00:00,Day,100.0,1
20025126,D2174,L7,RU1,P36,CT2,VI11,NR5,10:55:00,Day,100.0,1
20021260,D2174,L796,RU4,P163,CT1,VI1,NR5,11:15:00,Day,70.0,1
20022214,D2174,L67,RU1,P151,CT2,VI2,NR5,11:25:00,Day,100.0,1
20022073,D2174,L67,RU1,P73,CT2,VI1,NR5,11:25:00,Day,70.0,1
20025016,D2174,L7,RU1,P66,CT2,VI11,NR5,14:00:00,Day,110.0,1
20022065,D2174,L67,RU1,P19,CT2,VI2,NR5,14:00:00,Day,100.0,1
20021408,D2174,L796,RU4,P24,CT1,VI5,NR5,14:35:00,Day,60.0,1
20022136,D2174,L67,RU1,P19,CT2,VI1,NR5,15:05:00,Day,100.0,2
20022136,D2174,L67,RU1,P33,CT2,VI1,NR5,15:05:00,Day,100.0,2
20022147,D2174,L67,RU2,P105,CT1,VI1,NR5,15:25:00,Day,80.0,1
20024096,D2174,L802,RU2,P121,CT2,VI8,NR5,15:35:00,Day,60.0,4
20024096,D2174,L802,RU2,P54,CT2,VI8,NR5,15:35:00,Day,60.0,4
20024096,D2174,L802,RU2,P182,CT2,VI8,NR5,15:35:00,Day,60.0,4
20024096,D2174,L802,RU1,P24,CT2,VI8,NR5,15:35:00,Day,60.0,4
20022125,D2174,L67,RU2,P56,CT2,VI2,NR5,16:15:00,Day,100.0,1
20022154,D2174,L67,RU3,P18,CT2,VI1,NR5,16:40:00,Day,50.0,1
20025149,D2174,L7,RU1,P48,CT1,VI11,NR5,18:00:00,Night,110.0,1
20021376,D2174,L796,RU4,P11,CT1,VI1,NR5,18:45:00,Night,80.0,1
20022238,D2174,L67,RU1,P40,CT1,VI1,NR5,18:50:00,Night,60.0,1
20023160,D2174,L778,RU1,P92,CT1,VI1,NR5,20:00:00,Night,60.0,1
20022024,D2174,L67,RU2,P25,CT1,VI1,NR5,20:40:00,Night,100.0,1
20023270,D2174,L778,RU4,P64,CT1,VI1,NR5,22:00:00,Night,60.0,1
20021166,D2174,L796,RU1,P38,CT2,VI7,NR5,23:15:00,Night,80.0,1
20024042,D2174,L802,RU1,P18,CT1,VI1,NR5,23:45:00,Night,60.0,1
20021419,D2175,L796,RU1,P13,CT1,VI1,NR5,00:53:00,Night,60.0,1
20021269,D2175,L796,RU2,P69,CT1,VI1,NR5,02:34:00,Night,50.0,1
20025010,D2175,L7,RU4,P143,CT1,VI11,NR5,10:45:00,Day,60.0,1
20023083,D2175,L778,RU4,P184,CT1,VI1,NR5,11:00:00,Day,60.0,1
20023153,D2175,L778,RU1,P78,CT2,VI2,NR5,11:00:00,Day,100.0,1
20023090,D2175,L778,RU1,P154,CT2,VI1,NR5,11:00:00,Day,100.0,1
20023145,D2175,L778,RU2,P158,CT2,VI1,NR5,11:00:00,Day,100.0,3
20023145,D2175,L778,RU1,P116,CT2,VI1,NR5,11:00:00,Day,100.0,3
20023145,D2175,L778,RU2,P52,CT2,VI1,NR5,11:00:00,Day,100.0,3
20025027,D2175,L7,RU1,P34,CT1,VI11,NR5,11:15:00,Day,70.0,1
20021017,D2175,L796,RU5,P69,CT2,VI1,NR5,12:35:00,Day,50.0,1
20021100,D2175,L796,RU1,P140,CT1,VI1,NR5,13:50:00,Day,110.0,1
20023157,D2175,L778,RU4,P169,CT1,VI1,NR5,14:00:00,Day,60.0,1
20023038,D2175,L778,RU1,P141,CT1,VI1,NR5,15:00:00,Day,90.0,1
20023175,D2175,L778,RU2,P64,CT2,VI1,NR5,15:00:00,Day,70.0,2
20023175,D2175,L778,RU1,P9,CT2,VI1,NR5,15:00:00,Day,70.0,2
20022005,D2175,L67,RU4,P144,CT1,VI8,NR5,15:45:00,Day,50.0,1
20024110,D2175,L802,RU3,P32,CT2,VI1,NR5,16:00:00,Day,110.0,1
20021160,D2175,L796,RU3,P103,CT1,VI1,NR5,17:25:00,Day,60.0,1
20024060,D2175,L802,RU1,P147,CT1,VI1,NR5,19:35:00,Night,60.0,1
20024040,D2175,L802,RU2,P154,CT2,VI1,NR5,20:55:00,Night,110.0,2
20024040,D2175,L802,RU2,P69,CT2,VI1,NR5,20:55:00,Night,110.0,2
20021343,D2175,L796,RU3,P22,CT1,VI1,NR5,21:20:00,Night,70.0,1
20022040,D2175,L67,RU1,P92,CT1,VI1,NR5,21:45:00,Night,60.0,1
20023094,D2175,L778,RU4,P41,CT2,VI1,NR5,22:00:00,Night,60.0,1
20023131,D2176,L778,RU1,P33,CT1,VI1,NR5,00:00:00,Night,110.0,1
20021028,D2176,L796,RU1,P58,CT1,VI1,NR5,03:40:00,Night,60.0,1
20023217,D2176,L778,RU1,P92,CT1,VI1,NR5,04:00:00,Night,100.0,1
20023084,D2176,L778,RU1,P13,CT2,VI2,NR5,04:00:00,Night,110.0,1
20021225,D2176,L796,RU3,P24,CT1,VI1,NR5,05:55:00,Night,60.0,1
20021349,D2176,L796,RU1,P24,CT1,VI2,NR5,07:00:00,Day,100.0,1
20025127,D2176,L7,RU5,P115,CT2,VI11,NR5,07:59:00,Day,70.0,1
20023123,D2176,L778,RU4,P185,CT1,VI1,NR5,08:00:00,Day,70.0,1
20023136,D2176,L778,RU2,P2,CT1,VI1,NR5,10:00:00,Day,100.0,4
20023136,D2176,L778,RU2,P154,CT1,VI1,NR5,10:00:00,Day,100.0,4
20023136,D2176,L778,RU2,P154,CT1,VI1,NR5,10:00:00,Day,100.0,4
20023136,D2176,L778,RU2,P40,CT1,VI1,NR5,10:00:00,Day,100.0,4
20025142,D2176,L7,RU2,P9,CT1,VI13,NR5,12:00:00,Day,110.0,2
20025142,D2176,L7,RU2,P154,CT1,VI13,NR5,12:00:00,Day,110.0,2
20021117,D2176,L796,RU1,P19,CT2,VI2,NR5,15:20:00,Day,60.0,1
20022066,D2176,L67,RU1,P4,CT2,VI2,NR5,15:30:00,Day,80.0,1
20024001,D2176,L802,RU2,P151,CT1,VI1,NR5,19:00:00,Night,100.0,2
20024001,D2176,L802,RU2,P67,CT1,VI1,NR5,19:00:00,Night,100.0,2
20025140,D2176,L7,RU2,P6,CT1,VI11,NR5,19:40:00,Night,110.0,1
20021457,D2176,L796,RU1,P89,CT1,VI1,NR5,20:00:00,Night,60.0,1
20022224,D2176,L67,RU2,P69,CT1,VI1,NR5,22:45:00,Night,50.0,1
20023249,D2176,L778,RU1,P116,CT1,VI1,NR5,23:00:00,Night,100.0,1
20021039,D2176,L796,RU2,P82,CT1,VI1,NR5,23:20:00,Night,80.0,6
20021039,D2176,L796,RU2,P87,CT1,VI1,NR5,23:20:00,Night,80.0,6
20021039,D2176,L796,RU2,P87,CT1,VI1,NR5,23:20:00,Night,80.0,6
20021039,D2176,L796,RU1,P9,CT1,VI1,NR5,23:20:00,Night,80.0,6
20021039,D2176,L796,RU2,P118,CT1,VI1,NR5,23:20:00,Night,80.0,6
20021039,D2176,L796,RU2,P69,CT1,VI1,NR5,23:20:00,Night,80.0,6
20021153,D2177,L796,RU1,P32,CT1,VI2,NR5,04:00:00,Night,100.0,1
20023091,D2177,L778,RU2,P54,CT1,VI1,NR5,05:00:00,Night,100.0,3
20023091,D2177,L778,RU2,P165,CT1,VI1,NR5,05:00:00,Night,100.0,3
20023091,D2177,L778,RU2,P118,CT1,VI1,NR5,05:00:00,Night,100.0,3
20023174,D2177,L778,RU1,P82,CT1,VI1,NR5,07:00:00,Day,60.0,1
20021487,D2177,L796,RU1,P72,CT2,VI1,NR5,07:04:00,Day,80.0,1
20021101,D2177,L796,RU1,P146,CT2,VI2,NR5,09:05:00,Day,100.0,1
20023204,D2177,L778,RU1,P15,CT2,VI1,NR5,11:00:00,Day,100.0,2
20023204,D2177,L778,RU2,P153,CT2,VI1,NR5,11:00:00,Day,100.0,2
20021467,D2177,L796,RU1,P27,CT2,VI7,NR5,12:25:00,Day,80.0,1
20021477,D2177,L796,RU2,P10,CT2,VI7,NR5,15:20:00,Day,100.0,2
20021477,D2177,L796,RU1,P182,CT2,VI7,NR5,15:20:00,Day,100.0,2
20025105,D2177,L7,RU1,P16,CT2,VI11,NR5,15:55:00,Day,80.0,2
20025105,D2177,L7,RU2,P103,CT2,VI11,NR5,15:55:00,Day,80.0,2
20023265,D2177,L778,RU2,P151,CT1,VI1,NR5,16:00:00,Day,70.0,1
20022271,D2177,L67,RU1,P16,CT1,VI1,NR5,16:53:00,Day,110.0,1
20023072,D2177,L778,RU1,P55,CT2,VI2,NR5,17:00:00,Day,100.0,1
20023044,D2177,L778,RU1,P49,CT2,VI1,NR5,18:00:00,Night,60.0,1
20023130,D2177,L778,RU4,P107,CT1,VI1,NR5,19:00:00,Night,80.0,1
20023228,D2177,L778,RU3,P26,CT2,VI1,NR5,19:00:00,Night,100.0,1
20024005,D2177,L802,RU4,P192,CT2,VI5,NR5,19:30:00,Night,110.0,1
20022301,D2177,L67,RU1,P77,CT1,VI1,NR5,21:36:00,Night,80.0,1
20021491,D2177,L796,RU1,P39,CT1,VI1,NR5,21:45:00,Night,90.0,1
